iso,year,start,end,obs_matdeaths,pm_obs,env,mmr_obs,shortcite,obs_selogpm,type,modelinclude,crvs_completeness,definition,sens,var_sens,sens_sq,oneminsens_sq,spec,var_spec,spec_sq,oneminspec_sq,cov_sesp,completeness_inq
LUX,1998.5,1998,1999,1,0.012658227848101266,79,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,1999.5,1999,2000,0,0,80,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2000.5,2000,2001,1,0.011235955056179775,89,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2001.5,2001,2002,0,0,86,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2002.5,2002,2003,0,0,81,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2003.5,2003,2004,0,0,73,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2004.5,2004,2005,1,0.014285714285714285,70,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2005.5,2005,2006,1,0.012987012987012988,77,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2006.5,2006,2007,0,0,87,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2007.5,2007,2008,1,0.013157894736842105,76,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2008.5,2008,2009,1,0.0196078431372549,51,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2009.5,2009,2010,0,0,60,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2010.5,2010,2011,1,0.011111111111111112,90,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2011.5,2011,2012,0,0,77,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2012.5,2012,2013,1,0.016129032258064516,62,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2013.5,2013,2014,0,0,90,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2014.5,2014,2015,0,0,52,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
LUX,2015.5,2015,2016,0,0,55,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1991.5,1991,1992,4,0.008281573498964804,483,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1992.5,1992,1993,3,0.006329113924050633,474,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1993.5,1993,1994,2,0.00423728813559322,472,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1994.5,1994,1995,4,0.008695652173913044,460,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1995.5,1995,1996,7,0.014344262295081968,488,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1996.5,1996,1997,0,0,546,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1997.5,1997,1998,1,0.001838235294117647,544,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1998.5,1998,1999,1,0.0017391304347826088,575,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,1999.5,1999,2000,1,0.001890359168241966,529,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2000.5,2000,2001,4,0.0078125,512,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2001.5,2001,2002,4,0.008869179600886918,451,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2002.5,2002,2003,3,0.006072874493927126,494,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2003.5,2003,2004,1,0.002352941176470588,425,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2004.5,2004,2005,3,0.0064794816414686825,463,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2005.5,2005,2006,3,0.00684931506849315,438,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2006.5,2006,2007,1,0.002242152466367713,446,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2007.5,2007,2008,0,0,449,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2008.5,2008,2009,0,0,389,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2009.5,2009,2010,1,0.0024813895781637717,403,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2010.5,2010,2011,2,0.00510204081632653,392,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2011.5,2011,2012,1,0.00273224043715847,366,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2012.5,2012,2013,1,0.0024691358024691358,405,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MKD,2013.5,2013,2014,1,0.0026041666666666665,384,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1985.5,1985,1986,1,0.014925373134328358,67,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1986.5,1986,1987,0,0,64,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1987.5,1987,1988,0,0,65,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1988.5,1988,1989,0,0,54,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1989.5,1989,1990,0,0,62,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1990.5,1990,1991,0,0,44,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1991.5,1991,1992,1,0.015384615384615385,65,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1992.5,1992,1993,0,0,72,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1993.5,1993,1994,1,0.017241379310344827,58,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1994.5,1994,1995,0,0,52,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1995.5,1995,1996,1,0.018867924528301886,53,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1996.5,1996,1997,1,0.017241379310344827,58,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1997.5,1997,1998,0,0,58,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1998.5,1998,1999,1,0.01818181818181818,55,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,1999.5,1999,2000,1,0.015873015873015872,63,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2000.5,2000,2001,0,0,57,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2001.5,2001,2002,2,0.04,50,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2002.5,2002,2003,0,0,57,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2003.5,2003,2004,0,0,59,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2004.5,2004,2005,0,0,51,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2005.5,2005,2006,0,0,50,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2006.5,2006,2007,0,0,55,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2007.5,2007,2008,0,0,46,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2008.5,2008,2009,1,0.023809523809523808,42,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2009.5,2009,2010,0,0,49,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2010.5,2010,2011,1,0.02631578947368421,38,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2011.5,2011,2012,0,0,50,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2012.5,2012,2013,0,0,48,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2013.5,2013,2014,0,0,35,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2014.5,2014,2015,0,0,41,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MLT,2015.5,2015,2016,0,0,37,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2000.5,2000,2001,0,0,159,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2001.5,2001,2002,2,0.011049723756906077,181,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2002.5,2002,2003,0,0,179,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2003.5,2003,2004,0,0,172,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2004.5,2004,2005,0,0,165,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2005.5,2005,2006,0,0,163,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2006.5,2006,2007,0,0,138,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2007.5,2007,2008,1,0.008064516129032258,124,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2008.5,2008,2009,0,0,137,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
MNE,2009.5,2009,2010,0,0,156,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,NA,0.9993325863685896,4.3005508606311845e-7,NA,4.4544097759599006e-7,-9.041765108417882e-6,NA
NLD,1985.5,1985,1986,8,0.0029304029304029304,2730,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,0.17293727290738103,0.9993325863685896,4.3005508606311845e-7,0.9986656181781566,4.4544097759599006e-7,-5.81145570090629e-6,NA
NLD,1986.5,1986,1987,15,0.005140507196710075,2918,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,0.17293727290738103,0.9993325863685896,4.3005508606311845e-7,0.9986656181781566,4.4544097759599006e-7,-5.526745534308718e-6,NA
NLD,1987.5,1987,1988,14,0.004824259131633356,2902,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,0.17293727290738103,0.9993325863685896,4.3005508606311845e-7,0.9986656181781566,4.4544097759599006e-7,-5.325707673234826e-6,NA
NLD,1988.5,1988,1989,18,0.006219765031098825,2894,NA,NA,NA,vr,TRUE,1,maternal,0.5841427266999802,0.060900180177062876,0.3412227263073415,0.17293727290738103,0.9993325863685896,4.3005508606311845e-7,0.9986656181781566,4.4544097759599006e-7,-5.071148325800417e-6,NA
NLD,1989.5,1989,1990,10,0.00326477309826967,3063,NA,NA,NA,vr,TRUE,1,maternal,0.5730414647239347,0.05046704347382081,0.32886947337107175,0.18278654392320237,0.9992592689015134,4.3005508606311845e-7,0.9985191079874086,5.70184381983573e-7,-5.226874178989462e-6,NA
NLD,1990.5,1990,1991,15,0.005026809651474531,2984,NA,NA,NA,vr,TRUE,1,maternal,0.5619402027478891,0.04003390677057875,0.31651622043480193,0.1926358149390237,0.9991859514344371,4.3005508606311845e-7,0.9983725977966607,6.94927786371156e-7,-4.874009744173577e-6,NA
NLD,1991.5,1991,1992,12,0.0038095238095238095,3150,NA,NA,NA,vr,TRUE,1,maternal,0.5508389407718435,0.02960077006733669,0.30416296749853217,0.20248508595484505,0.9991126339673609,4.3005508606311845e-7,0.9982260876059126,8.196711907587387e-7,-4.5343112176681915e-6,NA
NLD,1992.5,1992,1993,14,0.0043736332396126214,3201,NA,NA,NA,vr,TRUE,1,maternal,0.5397376787957979,0.019167633364094626,0.29180971456226235,0.21233435697066638,0.9990393165002847,4.3005508606311845e-7,0.9980795774151646,9.444145951463218e-7,-4.128365830272876e-6,NA
NLD,1993.5,1993,1994,16,0.004842615012106538,3304,NA,NA,NA,vr,FALSE,1,maternal,0.5286364168197524,0.008734496660852567,0.2794564616259926,0.22218362798648772,0.9989659990332085,4.3005508606311845e-7,0.9979330672244167,1.0691579995339046e-6,-3.4242295701634436e-6,NA
NLD,1994.5,1994,1995,12,0.003596044351213665,3337,NA,NA,NA,vr,FALSE,1,maternal,0.5400028436110045,0.008671393577489372,0.29160307120873985,0.21159738398673084,0.9987278399307635,4.3005508606311845e-7,0.9974572982528878,1.6183913606850187e-6,-3.411837835442675e-6,NA
NLD,1995.5,1995,1996,14,0.004162949747249479,3363,NA,NA,NA,vr,FALSE,1,maternal,0.5428072039127129,0.00779309756603431,0.29463966177324885,0.2090252539478231,0.9988803682964433,4.3005508606311845e-7,0.9977619901683046,1.2535754178877412e-6,-3.23443917514811e-6,NA
NLD,1996.5,1996,1997,23,0.006882106523040095,3342,NA,NA,NA,vr,FALSE,1,maternal,0.5538815288067054,0.007369220917833703,0.30678474865603134,0.19902169104262057,0.9988384519093799,4.3005508606311845e-7,0.9976782530127268,1.349193967027803e-6,-3.145246732565386e-6,NA
NLD,1997.5,1997,1998,15,0.004512635379061372,3324,NA,NA,NA,vr,FALSE,1,maternal,0.5589518257842578,0.006869048001150088,0.31242714519490067,0.19452349362638502,0.9988909865255431,4.3005508606311845e-7,0.9977832029620227,1.2299109366545489e-6,-3.0366323012087835e-6,NA
NLD,1998.5,1998,1999,23,0.007255520504731861,3170,NA,NA,NA,vr,FALSE,1,maternal,0.5534395441767154,0.006060705791777382,0.3062953290670266,0.1994162407135959,0.9990197109973502,4.3005508606311845e-7,0.9980403829612292,9.609665289193343e-7,-2.8523678512968736e-6,NA
NLD,1999.5,1999,2000,19,0.005654761904761905,3360,NA,NA,NA,vr,FALSE,1,maternal,0.5325813884700789,0.004807574047453467,0.28364293546541924,0.21848015852526156,0.9993020330466892,3.0241785028179067e-7,0.998604553251788,4.87158409663588e-7,-2.130338370120206e-6,NA
NLD,2000.5,2000,2001,17,0.005052005943536404,3365,NA,NA,NA,vr,FALSE,1,maternal,0.5138173669336599,0.003918464896857313,0.2640082865694724,0.23637355270215252,0.9994591762249323,1.6222076334803217e-7,0.9989186449402204,2.9249035568955476e-7,-1.408617528218274e-6,NA
NLD,2001.5,2001,2002,14,0.0043076923076923075,3250,NA,NA,NA,vr,FALSE,1,maternal,0.5077810016519572,0.003411243828576478,0.2578415486883586,0.2422795453844443,0.9995430476513621,1.052651153911232e-7,0.9990863041081732,2.088054489712583e-7,-1.058718506287864e-6,NA
NLD,2002.5,2002,2003,19,0.005717724947336744,3323,NA,NA,NA,vr,FALSE,1,maternal,0.5030966886706946,0.003325840364646014,0.25310627892293325,0.24691290158154408,0.9996250910475777,1.0105202592131405e-7,0.9992503226518963,1.4055674102012968e-7,-1.0242479419725141e-6,NA
NLD,2003.5,2003,2004,7,0.0021618282890673254,3238,NA,NA,NA,vr,FALSE,1,maternal,0.49219159142016394,0.0034425000699199516,0.2422525626867431,0.2578693798464152,0.9997072348348708,6.433624399066298e-8,0.9994145553811852,8.571144352412698e-8,-8.314702560024337e-7,NA
NLD,2004.5,2004,2005,10,0.003248862897985705,3078,NA,NA,NA,vr,FALSE,1,maternal,0.5079978155139517,0.004323489627170864,0.25806178078846453,0.24206614976056107,0.9997021616243977,8.732772282804109e-8,0.9994044119564935,8.870769807742067e-8,-1.0856133270577736e-6,NA
NLD,2005.5,2005,2006,16,0.005370929842228936,2979,NA,NA,NA,vr,FALSE,1,maternal,0.5214752502683182,0.004877773813417816,0.2719364369159868,0.2289859363793503,0.9996878454290035,1.2257949471888882e-7,0.9993757882984832,9.744047624658197e-8,-1.3661602030930579e-6,NA
NLD,2006.5,2006,2007,15,0.00544069640914037,2757,NA,NA,NA,vr,FALSE,1,maternal,0.5248271508719755,0.005250922514240525,0.27544353829888013,0.22578923655492908,0.9996876753772947,1.368164768423478e-7,0.9993754483012596,9.754667003763101e-8,-1.4975071126554117e-6,NA
NLD,2007.5,2007,2008,9,0.0033987915407854984,2648,NA,NA,NA,vr,FALSE,1,maternal,0.5207762316749138,0.006193533720471868,0.2712078834779392,0.22965542012811146,0.9996985034569439,1.2893033892699586e-7,0.9993970978140587,9.090017090848385e-8,-1.578805763084468e-6,NA
